x,y,z
12,34,23
12,35,13
12,35,14
12,35,15
12,35,16
12,35,17
12,35,18
12,35,19
12,35,20
12,35,21
12,35,22
12,36,13
12,36,14
12,36,15
12,36,16
12,36,17
12,36,18
12,36,19
12,36,20
12,36,21
12,36,22
12,37,13
12,37,14
12,37,15
12,37,16
12,37,19
12,37,20
12,37,21
12,38,19
12,38,20
12,38,21
12,39,20
12,42,32
12,42,33
12,43,31
12,43,32
12,43,33
12,44,30
12,44,31
12,44,32
12,45,30
12,45,31
12,45,32
12,48,12
12,48,13
13,25,22
13,26,21
13,26,22
13,26,23
13,26,24
13,27,20
13,27,21
13,27,22
13,27,23
13,27,24
13,27,35
13,27,36
13,27,37
13,27,38
13,28,20
13,28,21
13,28,22
13,28,23
13,28,24
13,28,33
13,28,34
13,28,35
13,28,36
13,28,37
13,28,38
13,28,39
13,29,17
13,29,18
13,29,19
13,29,20
13,29,21
13,29,22
13,29,23
13,29,24
13,29,32
13,29,33
13,29,34
13,29,35
13,29,36
13,29,37
13,29,38
13,30,16
13,30,17
13,30,18
13,30,19
13,30,20
13,30,21
13,30,22
13,30,23
13,30,24
13,30,31
13,30,32
13,30,33
13,30,34
13,30,35
13,30,36
13,30,37
13,30,38
13,31,15
13,31,16
13,31,17
13,31,18
13,31,19
13,31,20
13,31,21
13,31,22
13,31,23
13,31,24
13,31,30
13,31,31
13,31,32
13,31,33
13,31,34
13,31,35
13,31,36
13,31,37
13,32,14
13,32,15
13,32,16
13,32,17
13,32,18
13,32,19
13,32,20
13,32,21
13,32,22
13,32,23
13,32,24
13,32,30
13,32,31
13,32,32
13,32,33
13,32,34
13,32,35
13,32,36
13,32,37
13,33,14
13,33,15
13,33,16
13,33,17
13,33,18
13,33,19
13,33,20
13,33,21
13,33,22
13,33,23
13,33,24
13,33,33
13,33,34
13,33,35
13,33,36
13,34,14
13,34,15
13,34,16
13,34,17
13,34,18
13,34,19
13,34,20
13,34,21
13,34,22
13,34,23
13,35,15
13,35,16
13,35,17
13,35,18
13,35,19
13,35,20
13,35,21
13,35,22
13,36,17
13,36,18
13,36,19
13,36,20
13,36,21
13,36,22
13,37,20
13,37,21
13,37,22
13,38,19
13,38,20
13,38,21
13,38,22
13,39,19
13,39,20
13,39,21
13,42,31
13,42,32
13,43,30
13,43,31
13,43,32
13,43,33
13,44,29
13,44,30
13,44,31
13,44,32
13,44,33
13,45,29
13,45,30
13,45,31
13,45,32
13,46,31
14,20,17
14,21,16
14,21,17
14,21,18
14,22,16
14,22,17
14,22,18
14,23,16
14,23,17
14,24,16
14,25,36
14,25,37
14,25,38
14,26,22
14,26,36
14,26,37
14,26,38
14,27,20
14,27,21
14,27,22
14,27,23
14,27,34
14,27,35
14,27,36
14,27,37
14,27,38
14,27,39
14,28,19
14,28,20
14,28,21
14,28,22
14,28,23
14,28,24
14,28,33
14,28,34
14,28,35
14,28,36
14,28,37
14,28,38
14,28,39
14,28,40
14,29,17
14,29,18
14,29,19
14,29,20
14,29,21
14,29,22
14,29,23
14,29,24
14,29,32
14,29,33
14,29,34
14,29,35
14,29,36
14,29,37
14,29,38
14,29,39
14,29,40
14,30,16
14,30,17
14,30,18
14,30,19
14,30,20
14,30,21
14,30,22
14,30,23
14,30,24
14,30,31
14,30,32
14,30,33
14,30,34
14,30,35
14,30,36
14,30,37
14,30,38
14,31,16
14,31,17
14,31,18
14,31,19
14,31,20
14,31,21
14,31,22
14,31,23
14,31,24
14,31,30
14,31,31
14,31,32
14,31,33
14,31,34
14,31,35
14,31,36
14,31,37
14,32,16
14,32,17
14,32,18
14,32,19
14,32,20
14,32,21
14,32,22
14,32,23
14,32,24
14,32,30
14,32,31
14,32,32
14,32,33
14,32,34
14,32,35
14,32,36
14,33,16
14,33,17
14,33,18
14,33,19
14,33,20
14,33,21
14,33,22
14,33,23
14,33,33
14,33,34
14,33,35
14,33,36
14,34,17
14,34,18
14,34,19
14,34,20
14,34,21
14,34,22
14,34,23
14,35,17
14,35,18
14,35,19
14,35,20
14,35,21
14,35,22
14,36,18
14,36,19
14,36,20
14,37,20
14,37,21
14,37,22
14,38,19
14,38,20
14,38,21
14,38,22
14,39,19
14,39,20
14,39,21
14,39,22
14,40,19
14,40,20
14,40,21
14,43,30
14,43,31
14,44,29
14,44,30
14,44,31
14,44,32
14,44,33
14,44,34
14,45,30
14,45,31
14,45,32
14,45,33
14,45,34
14,46,31
15,19,17
15,20,16
15,20,17
15,20,18
15,21,16
15,21,17
15,21,18
15,22,16
15,22,17
15,22,18
15,23,16
15,23,17
15,24,16
15,24,37
15,24,38
15,24,39
15,25,36
15,25,37
15,25,38
15,25,39
15,26,35
15,26,36
15,26,37
15,26,38
15,26,39
15,27,22
15,27,23
15,27,33
15,27,34
15,27,35
15,27,36
15,27,37
15,27,38
15,27,39
15,27,40
15,28,20
15,28,21
15,28,22
15,28,23
15,28,32
15,28,33
15,28,34
15,28,35
15,28,36
15,28,37
15,28,38
15,28,39
15,28,40
15,29,19
15,29,20
15,29,21
15,29,22
15,29,23
15,29,32
15,29,33
15,29,34
15,29,35
15,29,36
15,29,37
15,29,38
15,29,39
15,29,40
15,30,18
15,30,19
15,30,20
15,30,21
15,30,22
15,30,23
15,30,32
15,30,33
15,30,34
15,30,35
15,30,36
15,30,37
15,30,38
15,31,17
15,31,18
15,31,19
15,31,20
15,31,31
15,31,32
15,31,33
15,31,34
15,31,35
15,31,36
15,32,17
15,32,18
15,32,19
15,32,20
15,32,31
15,32,32
15,32,33
15,32,34
15,32,35
15,33,17
15,33,18
15,33,19
15,33,20
15,33,21
15,34,16
15,34,17
15,34,18
15,34,19
15,34,20
15,34,21
15,35,16
15,35,17
15,35,18
15,35,19
15,35,20
15,36,17
15,36,18
15,36,19
15,36,20
15,38,20
15,38,21
15,39,19
15,39,20
15,39,21
15,40,19
15,40,20
15,43,30
15,45,32
15,45,33
15,46,32
15,46,33
15,47,32
16,21,17
16,21,18
16,21,20
16,22,16
16,22,17
16,22,18
16,22,38
16,23,16
16,23,17
16,23,18
16,23,37
16,23,38
16,23,39
16,24,17
16,24,36
16,24,37
16,24,38
16,24,39
16,24,40
16,25,37
16,25,38
16,25,39
16,25,40
16,26,38
16,26,39
16,26,40
16,27,35
16,27,36
16,27,37
16,27,38
16,27,39
16,28,33
16,28,34
16,28,35
16,28,36
16,28,37
16,28,38
16,28,39
16,28,40
16,29,32
16,29,33
16,29,34
16,29,35
16,29,36
16,29,37
16,29,38
16,29,39
16,29,40
16,30,35
16,30,36
16,30,37
16,30,38
16,30,39
16,31,34
16,31,35
16,31,36
16,31,37
16,31,38
16,32,18
16,32,19
16,32,20
16,32,35
16,32,36
16,32,37
16,32,38
16,33,10
16,33,16
16,33,17
16,33,18
16,33,19
16,33,20
16,33,36
16,33,37
16,33,38
16,34,9
16,34,10
16,34,15
16,34,16
16,34,17
16,34,18
16,34,19
16,34,20
16,35,10
16,35,15
16,35,16
16,35,17
16,35,18
16,35,19
16,35,20
16,36,15
16,36,16
16,36,17
16,36,18
16,36,19
16,36,20
16,37,18
16,37,19
16,43,29
16,45,31
16,45,32
16,45,33
16,46,31
16,46,32
16,46,33
16,46,34
16,47,31
16,47,32
16,47,33
16,48,32
17,21,20
17,21,38
17,22,18
17,22,37
17,22,38
17,22,39
17,22,40
17,23,17
17,23,36
17,23,37
17,23,38
17,23,39
17,23,40
17,23,41
17,24,36
17,24,37
17,24,38
17,24,39
17,24,40
17,24,41
17,25,37
17,25,38
17,25,39
17,25,40
17,25,41
17,26,38
17,26,39
17,26,40
17,26,41
17,27,37
17,27,38
17,27,39
17,27,40
17,28,33
17,28,34
17,28,35
17,28,36
17,28,37
17,28,38
17,28,39
17,28,40
17,28,41
17,29,34
17,29,35
17,29,36
17,29,37
17,29,38
17,29,39
17,29,40
17,29,41
17,30,36
17,30,37
17,30,38
17,31,36
17,31,37
17,31,38
17,32,35
17,32,36
17,32,37
17,32,38
17,33,10
17,33,36
17,33,37
17,33,38
17,34,10
17,34,11
17,34,12
17,34,14
17,34,15
17,34,37
17,34,38
17,45,31
17,45,32
17,45,33
17,46,31
17,46,32
17,46,33
17,46,34
17,47,31
17,47,32
17,47,33
17,47,34
17,48,31
17,48,32
17,48,33
18,21,38
18,21,39
18,22,37
18,22,38
18,22,39
18,22,40
18,23,21
18,23,22
18,23,36
18,23,37
18,23,38
18,23,39
18,23,40
18,23,41
18,24,21
18,24,36
18,24,37
18,24,38
18,24,39
18,24,40
18,24,41
18,25,36
18,25,37
18,25,38
18,25,39
18,25,40
18,25,41
18,26,38
18,26,39
18,26,40
18,26,41
18,26,42
18,27,36
18,27,37
18,27,38
18,27,39
18,27,40
18,27,41
18,27,42
18,28,33
18,28,34
18,28,35
18,28,36
18,28,37
18,28,38
18,28,39
18,28,40
18,28,41
18,28,42
18,29,34
18,29,35
18,29,36
18,29,37
18,29,38
18,29,39
18,29,40
18,29,41
18,29,42
18,30,36
18,30,39
18,30,40
18,30,41
18,31,36
18,31,37
18,31,38
18,32,35
18,32,36
18,32,37
18,32,38
18,33,35
18,33,36
18,33,37
18,33,38
18,33,39
18,34,13
18,34,14
18,34,36
18,34,37
18,34,38
18,45,30
18,45,31
18,45,32
18,45,33
18,45,34
18,46,29
18,46,30
18,46,31
18,46,32
18,46,33
18,46,34
18,46,35
18,47,30
18,47,31
18,47,32
18,47,33
18,47,34
18,47,35
18,48,31
18,48,32
18,48,33
18,48,34
18,48,35
18,49,31
18,49,32
19,6,24
19,7,26
19,20,38
19,20,39
19,21,37
19,21,38
19,21,39
19,21,40
19,22,37
19,22,38
19,22,39
19,22,40
19,23,19
19,23,21
19,23,22
19,23,23
19,23,37
19,23,38
19,23,39
19,23,40
19,24,20
19,24,21
19,24,22
19,24,36
19,24,37
19,24,38
19,24,39
19,24,40
19,24,41
19,25,21
19,25,37
19,25,38
19,25,39
19,25,40
19,25,41
19,25,42
19,26,37
19,26,38
19,26,39
19,26,40
19,26,41
19,26,42
19,27,36
19,27,37
19,27,38
19,27,39
19,27,40
19,27,41
19,27,42
19,28,35
19,28,36
19,28,37
19,28,38
19,28,39
19,28,40
19,28,41
19,28,42
19,29,35
19,29,36
19,29,37
19,29,38
19,29,39
19,29,40
19,29,41
19,29,42
19,30,40
19,30,41
19,31,36
19,31,37
19,31,38
19,31,39
19,32,35
19,32,36
19,32,37
19,32,38
19,32,39
19,33,35
19,33,36
19,33,37
19,33,38
19,33,39
19,34,37
19,34,38
19,34,39
19,45,30
19,45,31
19,45,32
19,45,33
19,46,30
19,46,31
19,46,32
19,46,33
19,46,34
19,46,35
19,47,30
19,47,31
19,47,32
19,47,33
19,47,34
19,47,35
19,48,31
19,48,32
19,48,33
19,48,34
19,48,35
19,49,30
19,49,31
19,49,32
19,49,33
19,50,30
19,50,31
19,50,32
19,51,30
19,56,24
19,57,23
19,57,24
20,6,22
20,6,23
20,6,24
20,7,22
20,7,23
20,7,24
20,7,25
20,7,26
20,7,27
20,8,22
20,8,23
20,8,24
20,8,25
20,8,26
20,12,16
20,20,29
20,20,37
20,20,38
20,20,39
20,21,28
20,21,29
20,21,36
20,21,37
20,21,38
20,21,39
20,22,28
20,22,29
20,22,37
20,22,38
20,22,39
20,22,40
20,23,28
20,23,29
20,23,37
20,23,38
20,23,39
20,23,40
20,24,20
20,24,21
20,24,22
20,24,38
20,24,39
20,24,40
20,24,41
20,25,20
20,25,21
20,25,40
20,25,41
20,26,38
20,26,39
20,26,40
20,26,41
20,26,42
20,27,37
20,27,38
20,27,39
20,27,40
20,27,41
20,27,42
20,28,36
20,28,37
20,28,38
20,28,39
20,28,40
20,28,41
20,28,42
20,29,37
20,29,38
20,29,41
20,29,42
20,30,41
20,32,36
20,32,37
20,32,38
20,32,39
20,33,36
20,33,37
20,33,38
20,33,39
20,34,39
20,34,40
20,45,31
20,45,32
20,45,33
20,45,34
20,46,31
20,46,32
20,46,33
20,46,34
20,46,35
20,47,31
20,47,32
20,47,33
20,47,34
20,47,35
20,47,36
20,48,30
20,48,31
20,48,32
20,48,33
20,48,34
20,48,35
20,49,30
20,49,31
20,49,32
20,49,33
20,49,34
20,49,35
20,50,29
20,50,30
20,50,31
20,50,32
20,51,29
20,51,30
20,51,31
20,52,29
20,56,21
20,56,22
20,56,23
20,56,24
20,56,25
20,57,21
20,57,22
20,57,23
20,57,24
20,58,23
21,5,23
21,6,22
21,6,23
21,6,24
21,6,25
21,7,22
21,7,23
21,7,24
21,7,25
21,7,26
21,7,27
21,8,21
21,8,22
21,8,23
21,8,24
21,8,25
21,8,26
21,8,27
21,12,15
21,12,16
21,13,15
21,13,16
21,20,27
21,20,28
21,20,29
21,20,30
21,20,37
21,20,38
21,20,39
21,21,27
21,21,28
21,21,29
21,21,30
21,21,37
21,21,38
21,21,39
21,22,27
21,22,28
21,22,29
21,22,30
21,23,28
21,23,29
21,24,28
21,25,21
21,25,22
21,26,21
21,26,22
21,27,37
21,27,38
21,28,37
21,28,38
21,32,36
21,32,37
21,32,38
21,33,36
21,33,37
21,33,38
21,33,39
21,45,35
21,46,35
21,46,36
21,47,33
21,47,34
21,47,35
21,48,33
21,48,34
21,48,35
21,49,34
21,49,35
21,50,34
21,50,35
21,51,34
21,54,28
21,55,21
21,55,22
21,55,27
21,55,28
21,56,21
21,56,22
21,56,23
21,56,24
21,56,25
21,56,26
21,57,21
21,57,22
21,57,23
21,57,24
21,58,21
21,58,22
21,58,23
22,5,22
22,5,23
22,6,22
22,6,23
22,6,24
22,6,25
22,7,21
22,7,22
22,7,23
22,7,24
22,7,26
22,7,27
22,8,21
22,8,22
22,8,23
22,8,24
22,8,25
22,8,26
22,8,27
22,12,15
22,13,15
22,13,16
22,19,27
22,19,28
22,19,29
22,19,30
22,20,26
22,20,27
22,20,28
22,20,29
22,20,30
22,20,37
22,20,38
22,20,39
22,21,26
22,21,27
22,21,28
22,21,29
22,21,30
22,21,37
22,21,38
22,22,27
22,22,28
22,22,29
22,22,30
22,23,28
22,23,29
22,24,28
22,26,21
22,26,22
22,26,23
22,27,22
22,27,23
22,31,33
22,32,33
22,32,36
22,32,37
22,33,32
22,33,33
22,33,34
22,33,35
22,33,36
22,33,37
22,34,31
22,34,32
22,34,33
22,34,34
22,34,35
22,35,31
22,35,32
22,35,33
22,35,34
22,35,35
22,36,31
22,36,32
22,36,33
22,36,34
22,46,36
22,47,35
22,48,34
22,48,35
22,49,34
22,49,35
22,50,33
22,50,34
22,51,32
22,51,33
22,51,34
22,52,32
22,52,33
22,53,33
22,55,21
22,55,22
22,55,23
22,55,24
22,55,26
22,55,27
22,55,28
22,56,21
22,56,22
22,56,23
22,56,24
22,56,25
22,56,26
22,56,27
22,57,21
22,57,22
22,57,23
22,57,24
22,57,25
22,58,21
22,58,22
22,58,23
22,58,24
23,6,22
23,6,23
23,6,24
23,7,26
23,7,27
23,12,15
23,18,28
23,18,29
23,18,30
23,19,25
23,19,26
23,19,27
23,19,28
23,19,29
23,19,30
23,20,24
23,20,25
23,20,26
23,20,27
23,20,28
23,20,29
23,20,30
23,21,24
23,21,25
23,21,26
23,21,27
23,21,28
23,21,29
23,21,30
23,22,27
23,22,28
23,22,29
23,23,27
23,23,28
23,23,29
23,30,33
23,31,33
23,31,34
23,31,35
23,31,36
23,32,32
23,32,33
23,32,34
23,32,35
23,32,36
23,33,32
23,33,33
23,33,34
23,33,35
23,33,36
23,34,31
23,34,32
23,34,33
23,34,34
23,34,35
23,34,36
23,35,31
23,35,32
23,35,33
23,35,34
23,35,35
23,35,36
23,36,30
23,36,31
23,36,32
23,36,33
23,36,34
23,37,30
23,37,31
23,37,32
23,48,14
23,48,15
23,48,16
23,49,14
23,49,15
23,49,18
23,50,14
23,50,33
23,50,34
23,51,14
23,51,32
23,51,33
23,51,34
23,52,14
23,52,15
23,52,32
23,52,33
23,52,34
23,53,14
23,53,15
23,53,32
23,53,33
23,54,15
23,54,16
23,54,21
23,54,22
23,54,26
23,54,27
23,55,15
23,55,16
23,55,17
23,55,20
23,55,21
23,55,22
23,55,23
23,55,25
23,55,26
23,55,27
23,55,28
23,56,20
23,56,21
23,56,22
23,56,23
23,56,24
23,56,25
23,56,26
23,56,27
23,56,28
23,57,21
23,57,22
23,57,23
23,57,24
23,57,25
23,57,26
23,58,20
23,58,21
23,58,22
23,58,23
24,16,28
24,17,27
24,17,28
24,17,29
24,17,30
24,18,24
24,18,25
24,18,26
24,18,27
24,18,28
24,18,29
24,18,30
24,19,23
24,19,24
24,19,25
24,19,26
24,19,27
24,19,28
24,19,29
24,19,30
24,20,23
24,20,24
24,20,25
24,20,26
24,20,27
24,20,28
24,20,29
24,20,30
24,21,23
24,21,24
24,21,25
24,21,26
24,21,27
24,21,28
24,21,29
24,21,30
24,22,26
24,22,27
24,22,28
24,22,29
24,23,28
24,23,29
24,30,34
24,31,33
24,31,34
24,31,35
24,31,36
24,32,32
24,32,33
24,32,34
24,32,35
24,32,36
24,33,32
24,33,33
24,33,34
24,33,35
24,33,36
