x,y,z
15,31,55
15,31,56
15,31,57
15,32,19
15,32,20
15,32,21
15,32,49
15,32,50
15,32,51
15,32,52
15,32,53
15,32,54
15,32,55
15,32,56
15,32,57
15,32,58
15,32,59
15,33,20
15,33,52
15,33,53
15,33,54
15,33,55
15,33,56
15,33,57
15,33,58
15,33,59
15,33,60
15,34,55
15,34,56
15,34,57
15,34,58
15,34,59
15,34,60
15,34,61
15,35,57
15,35,58
15,35,59
15,35,60
15,35,61
15,36,61
15,36,62
15,37,61
15,37,62
15,38,62
15,41,65
15,55,24
15,55,25
15,55,26
15,55,27
15,56,23
15,56,24
15,56,25
15,56,26
15,56,27
15,56,28
15,57,22
15,57,23
15,57,24
15,57,25
15,57,26
15,57,27
15,57,28
15,57,29
15,58,22
15,58,23
15,58,24
15,58,25
15,58,26
15,58,27
15,58,28
15,58,29
15,59,21
15,59,22
15,59,23
15,59,24
15,59,25
15,59,26
15,59,27
15,59,28
15,59,29
15,60,21
15,60,22
15,60,23
15,60,24
15,60,25
15,60,26
15,60,27
15,60,28
15,60,29
15,61,21
15,61,22
15,61,23
15,61,24
15,61,25
15,61,26
15,61,27
15,61,28
15,61,29
15,62,21
15,62,22
15,62,23
15,62,24
15,62,25
15,62,26
15,62,27
15,62,28
15,63,20
15,63,21
15,63,22
15,63,23
15,63,24
15,63,25
15,63,26
15,63,27
15,63,28
15,64,20
15,64,21
15,64,22
15,64,23
15,64,24
15,64,25
15,64,26
15,64,27
15,65,18
15,65,19
15,65,20
15,65,21
15,65,22
15,65,23
15,65,24
15,65,25
15,65,26
15,66,18
15,66,19
15,66,20
15,66,21
15,66,22
15,66,23
15,66,24
15,66,25
15,67,18
15,67,19
15,67,20
15,67,21
15,67,23
15,67,24
15,68,20
15,78,33
16,27,50
16,27,51
16,27,52
16,27,53
16,27,54
16,28,48
16,28,49
16,28,50
16,28,51
16,28,52
16,28,53
16,28,54
16,28,55
16,29,20
16,29,21
16,29,48
16,29,49
16,29,50
16,29,51
16,29,52
16,29,53
16,29,54
16,29,55
16,29,56
16,29,57
16,30,18
16,30,19
16,30,20
16,30,21
16,30,49
16,30,50
16,30,51
16,30,52
16,30,53
16,30,54
16,30,55
16,30,56
16,30,57
16,30,58
16,31,18
16,31,19
16,31,20
16,31,21
16,31,49
16,31,50
16,31,51
16,31,52
16,31,53
16,31,54
16,31,55
16,31,56
16,31,57
16,31,58
16,31,59
16,32,16
16,32,17
16,32,18
16,32,19
16,32,20
16,32,50
16,32,51
16,32,52
16,32,53
16,32,54
16,32,55
16,32,56
16,32,57
16,32,58
16,32,59
16,32,60
16,32,61
16,33,16
16,33,17
16,33,18
16,33,51
16,33,52
16,33,53
16,33,54
16,33,55
16,33,56
16,33,57
16,33,58
16,33,59
16,33,60
16,33,61
16,34,16
16,34,17
16,34,56
16,34,57
16,34,58
16,34,59
16,34,60
16,35,58
16,35,59
16,35,60
16,37,62
16,37,63
16,38,13
16,38,14
16,38,63
16,39,13
16,39,14
16,40,14
16,41,14
16,41,15
16,42,15
16,42,66
16,55,23
16,55,24
16,55,25
16,55,26
16,56,22
16,56,23
16,56,24
16,56,25
16,56,26
16,56,27
16,57,22
16,57,23
16,57,24
16,57,25
16,57,26
16,57,27
16,57,28
16,57,29
16,58,22
16,58,23
16,58,24
16,58,25
16,58,26
16,58,27
16,58,28
16,58,29
16,59,21
16,59,22
16,59,23
16,59,24
16,59,25
16,59,26
16,59,27
16,59,28
16,59,29
16,60,20
16,60,21
16,60,22
16,60,23
16,60,24
16,60,25
16,60,26
16,60,27
16,60,28
16,61,20
16,61,21
16,61,22
16,61,23
16,61,24
16,61,25
16,61,26
16,61,27
16,61,28
16,62,20
16,62,21
16,62,22
16,62,23
16,62,24
16,62,25
16,62,26
16,62,27
16,62,28
16,63,20
16,63,21
16,63,22
16,63,23
16,63,24
16,63,25
16,63,26
16,63,27
16,64,19
16,64,20
16,64,21
16,64,22
16,64,23
16,64,24
16,64,25
16,64,26
16,65,18
16,65,19
16,65,20
16,65,21
16,65,22
16,65,23
16,65,24
16,65,25
16,65,26
16,66,18
16,66,19
16,66,20
16,66,21
16,66,22
16,66,23
16,66,24
16,66,25
16,67,19
16,67,20
16,67,21
16,67,22
16,67,23
16,67,24
16,68,19
16,68,20
16,68,23
16,68,24
16,69,24
16,77,32
16,78,32
16,78,33
16,79,31
16,79,32
16,79,33
16,80,30
16,80,31
16,80,32
16,81,30
16,81,31
16,81,32
16,81,33
16,82,31
16,82,32
16,82,33
17,26,21
17,26,22
17,26,23
17,26,50
17,26,51
17,26,52
17,26,53
17,26,54
17,27,18
17,27,19
17,27,20
17,27,21
17,27,22
17,27,23
17,27,50
17,27,51
17,27,52
17,27,53
17,27,54
17,27,55
17,28,17
17,28,18
17,28,19
17,28,20
17,28,21
17,28,22
17,28,23
17,28,49
17,28,50
17,28,51
17,28,52
17,28,53
17,28,54
17,28,55
17,28,56
17,29,17
17,29,18
17,29,19
17,29,20
17,29,21
17,29,22
17,29,49
17,29,50
17,29,51
17,29,52
17,29,53
17,29,54
17,29,55
17,29,56
17,29,57
17,29,58
17,30,17
17,30,18
17,30,19
17,30,20
17,30,21
17,30,49
17,30,50
17,30,51
17,30,52
17,30,53
17,30,54
17,30,55
17,30,56
17,30,57
17,30,58
17,30,59
17,31,16
17,31,17
17,31,18
17,31,19
17,31,20
17,31,50
17,31,51
17,31,52
17,31,53
17,31,54
17,31,55
17,31,56
17,31,57
17,31,58
17,31,59
17,31,60
17,32,14
17,32,15
17,32,16
17,32,17
17,32,18
17,32,19
17,32,50
17,32,51
17,32,52
17,32,53
17,32,54
17,32,55
17,32,56
17,32,57
17,32,58
17,32,59
17,32,60
17,32,61
17,32,62
17,33,14
17,33,15
17,33,16
17,33,17
17,33,18
17,33,51
17,33,52
17,33,53
17,33,54
17,33,55
17,33,56
17,33,57
17,33,58
17,33,59
17,33,60
17,33,61
17,33,62
17,33,63
17,34,15
17,34,16
17,34,17
17,34,58
17,34,59
17,34,60
17,34,61
17,34,63
17,35,16
17,35,63
17,36,63
17,36,64
17,37,14
17,37,63
17,37,64
17,38,12
17,38,13
17,38,14
17,39,12
17,39,13
17,39,14
17,40,12
17,40,13
17,40,14
17,40,15
17,41,13
17,41,14
17,41,15
17,42,14
17,42,15
17,54,24
17,55,23
17,55,24
17,55,25
17,55,26
17,56,22
17,56,23
17,56,24
17,56,25
17,56,26
17,57,22
17,57,23
17,57,24
17,57,25
17,57,26
17,57,27
17,58,22
17,58,23
17,58,24
17,58,25
17,58,26
17,58,27
17,58,28
17,59,21
17,59,22
17,59,23
17,59,24
17,59,25
17,59,26
17,59,27
17,60,20
17,60,21
17,60,22
17,60,23
17,60,24
17,60,26
17,60,27
17,61,20
17,61,21
17,61,22
17,61,23
17,61,24
17,61,25
17,61,26
17,61,27
17,62,20
17,62,21
17,62,22
17,62,23
17,62,24
17,62,25
17,62,26
17,63,20
17,63,21
17,63,22
17,63,23
17,63,24
17,63,25
17,63,26
17,64,19
17,64,20
17,64,21
17,64,22
17,64,23
17,64,24
17,65,18
17,65,19
17,65,20
17,65,21
17,65,22
17,65,23
17,65,24
17,66,19
17,66,20
17,66,21
17,66,22
17,66,23
17,66,24
17,67,19
17,67,20
17,67,21
17,67,22
17,67,23
17,67,24
17,68,19
17,68,20
17,68,21
17,68,22
17,68,23
17,68,24
17,69,23
17,76,30
17,77,29
17,77,30
17,77,31
17,77,32
17,78,29
17,78,30
17,78,31
17,78,32
17,79,29
17,79,30
17,79,31
17,79,32
17,80,28
17,80,29
17,80,30
17,80,31
17,80,32
17,81,28
17,81,29
17,81,30
17,81,31
17,81,32
17,82,28
17,82,29
17,82,30
17,82,31
17,82,32
17,82,33
17,83,28
17,83,29
17,83,30
17,83,31
17,83,32
17,83,33
17,84,28
17,84,29
17,84,30
17,84,31
17,84,32
17,84,33
17,85,29
17,85,30
17,85,31
17,85,32
17,85,33
17,85,34
17,85,40
17,86,38
17,86,39
17,86,40
18,25,20
18,25,21
18,25,22
18,25,23
18,25,51
18,25,52
18,25,53
18,25,54
18,26,18
18,26,19
18,26,20
18,26,21
18,26,22
18,26,23
18,26,50
18,26,51
18,26,52
18,26,53
18,26,54
18,26,55
18,27,17
18,27,18
18,27,19
18,27,20
18,27,21
18,27,22
18,27,23
18,27,50
18,27,51
18,27,52
18,27,53
18,27,54
18,27,55
18,27,56
18,27,57
18,28,16
18,28,17
18,28,18
18,28,19
18,28,20
18,28,21
18,28,22
18,28,50
18,28,51
18,28,52
18,28,53
18,28,54
18,28,55
18,28,56
18,28,57
18,28,58
18,29,16
18,29,17
18,29,18
18,29,19
18,29,20
18,29,21
18,29,50
18,29,51
18,29,52
18,29,53
18,29,54
18,29,55
18,29,56
18,29,57
18,29,58
18,29,59
18,30,15
18,30,16
18,30,17
18,30,18
18,30,19
18,30,20
18,30,50
18,30,51
18,30,52
18,30,53
18,30,54
18,30,55
18,30,56
18,30,57
18,30,58
18,30,59
18,30,60
18,31,14
18,31,15
18,31,16
18,31,17
18,31,18
18,31,19
18,31,50
18,31,51
18,31,52
18,31,53
18,31,54
18,31,55
18,31,56
18,31,57
18,31,58
18,31,59
18,31,60
18,31,61
18,31,62
18,32,13
18,32,14
18,32,15
18,32,16
18,32,17
18,32,18
18,32,50
18,32,51
18,32,52
18,32,53
18,32,54
18,32,55
18,32,56
18,32,57
18,32,58
18,32,59
18,32,60
18,32,61
18,32,62
18,33,13
18,33,14
18,33,15
18,33,16
18,33,17
18,33,18
18,33,51
18,33,52
18,33,53
18,33,54
18,33,55
18,33,58
18,33,59
18,33,60
18,33,61
18,33,62
18,33,63
18,34,14
18,34,15
18,34,16
18,34,17
18,34,52
18,35,14
18,35,15
18,35,16
18,36,14
18,36,15
18,36,16
18,37,12
18,37,13
18,37,14
18,37,15
18,38,11
18,38,12
18,38,13
18,38,14
18,38,15
18,39,11
18,39,12
18,39,13
18,39,14
18,39,15
18,40,11
18,40,12
18,40,13
18,40,14
18,40,15
18,41,12
18,41,13
18,41,14
18,41,15
18,42,13
18,42,14
18,42,15
18,55,23
18,55,24
18,56,22
18,56,23
18,56,24
18,57,23
18,57,24
18,57,25
18,58,23
18,58,24
18,59,22
18,59,23
18,60,21
18,60,22
18,60,23
18,61,20
18,61,21
18,61,22
18,61,23
18,62,20
18,62,21
18,62,22
18,62,23
18,62,24
18,63,20
18,63,21
18,63,22
18,63,23
18,64,19
18,64,20
18,64,21
18,64,22
18,64,23
18,65,18
18,65,19
18,65,20
18,65,21
18,65,22
18,66,17
18,66,18
18,66,19
18,66,20
18,66,21
18,66,22
18,67,17
18,67,18
18,67,19
18,67,20
18,67,21
18,67,22
18,68,18
18,68,19
18,68,20
18,68,21
18,68,22
18,69,18
18,69,19
18,69,20
18,70,19
18,70,20
18,70,21
18,76,29
18,76,30
18,76,31
18,77,28
18,77,29
18,77,30
18,77,31
18,77,32
18,78,27
18,78,28
18,78,29
18,78,30
18,78,31
18,78,32
18,79,27
18,79,28
18,79,29
18,79,30
18,79,31
18,79,32
18,80,27
18,80,28
18,80,29
18,80,30
18,80,31
18,80,32
18,81,27
18,81,28
18,81,29
18,81,30
18,81,31
18,81,32
18,82,27
18,82,28
18,82,29
18,82,30
18,82,31
18,82,32
18,83,26
18,83,27
18,83,28
18,83,29
18,83,30
18,83,31
18,83,32
18,84,27
18,84,28
18,84,29
18,84,30
18,84,31
18,84,32
18,84,33
18,85,27
18,85,28
18,85,29
18,85,30
18,85,31
18,85,32
18,85,33
18,85,34
18,86,28
18,86,29
18,86,30
18,86,31
18,86,32
18,86,33
18,86,34
18,86,35
18,86,36
18,86,37
18,86,38
18,86,39
18,87,29
18,87,30
18,87,31
18,87,32
18,87,33
18,87,34
18,87,35
18,87,36
18,87,37
18,87,38
18,87,39
18,88,35
18,88,36
19,23,21
19,24,18
19,24,19
19,24,20
19,24,21
19,24,22
19,24,52
19,24,53
19,25,17
19,25,18
19,25,19
19,25,20
19,25,21
19,25,22
19,25,23
19,25,52
19,25,53
19,25,54
19,25,55
19,26,16
19,26,17
19,26,18
19,26,19
19,26,20
19,26,21
19,26,22
19,26,23
19,26,51
19,26,52
19,26,53
19,26,54
19,26,55
19,26,56
19,26,57
19,27,16
19,27,17
19,27,18
19,27,19
19,27,20
19,27,21
19,27,22
19,27,23
19,27,51
19,27,52
19,27,53
19,27,54
19,27,55
19,27,56
19,27,57
19,27,58
19,28,15
19,28,16
19,28,17
19,28,18
19,28,19
19,28,20
19,28,21
19,28,51
19,28,52
19,28,53
19,28,54
19,28,55
19,28,56
19,28,57
19,28,58
19,28,59
19,29,15
19,29,16
19,29,17
19,29,18
19,29,19
19,29,20
19,29,51
19,29,52
19,29,53
19,29,54
19,29,55
19,29,56
19,29,57
19,29,58
19,29,59
19,29,60
19,29,61
19,30,14
19,30,15
19,30,16
19,30,17
19,30,18
19,30,19
19,30,51
19,30,52
19,30,53
19,30,54
19,30,55
19,30,56
19,30,57
19,30,58
19,30,59
19,30,60
19,30,61
19,31,14
19,31,15
19,31,16
19,31,17
19,31,18
19,31,19
19,31,50
19,31,51
19,31,52
19,31,53
19,31,54
19,31,55
19,31,56
19,31,57
19,31,58
19,31,59
19,31,60
19,31,61
19,32,13
19,32,14
19,32,15
19,32,16
19,32,17
19,32,18
19,32,50
19,32,51
19,32,52
19,32,53
19,32,54
19,32,55
19,32,56
19,32,57
19,32,58
19,32,59
19,32,60
19,32,61
19,33,13
19,33,14
19,33,15
19,33,16
19,33,17
19,33,18
19,33,50
19,33,51
19,33,52
19,33,53
19,33,54
19,33,55
19,34,13
19,34,14
19,34,15
19,34,16
19,34,17
19,34,51
19,34,52
19,34,53
19,35,14
19,35,15
19,35,16
19,36,14
19,36,15
19,36,16
19,37,14
19,37,15
19,37,16
19,38,10
19,38,11
19,38,12
19,38,13
19,38,14
19,38,15
19,39,10
19,39,11
19,39,12
19,39,13
19,40,10
19,40,11
19,40,12
19,40,13
19,41,11
19,41,12
19,41,13
19,41,14
19,42,12
19,42,13
19,58,23
19,59,23
19,62,21
19,62,22
19,62,23
19,63,21
19,63,22
19,64,20
19,64,21
19,65,18
19,65,19
19,65,20
19,65,21
19,66,17
19,66,18
19,66,19
19,66,20
19,66,21
19,67,16
19,67,17
19,67,18
19,67,19
19,67,20
19,67,21
19,68,17
19,68,18
19,68,19
19,68,20
19,68,21
19,69,17
19,69,18
19,69,19
19,69,20
19,69,21
19,70,17
19,70,18
19,70,19
19,70,20
19,70,21
19,71,18
19,71,19
19,71,20
19,71,21
19,76,29
19,76,30
19,76,31
19,77,27
19,77,28
19,77,29
19,77,30
19,77,31
19,77,32
19,78,26
19,78,27
19,78,28
19,78,29
19,78,30
19,78,31
19,78,32
19,79,26
19,79,27
19,79,28
19,79,29
19,79,30
19,79,31
19,79,32
19,80,26
19,80,27
19,80,28
19,80,29
19,80,30
19,80,31
19,80,32
19,81,26
19,81,27
19,81,28
19,81,29
19,81,30
19,81,31
19,81,32
19,82,26
19,82,27
19,82,28
19,82,29
19,82,30
19,82,31
19,82,32
19,83,26
19,83,27
19,83,28
19,83,29
19,83,30
19,83,31
19,83,32
19,84,26
19,84,27
19,84,28
19,84,29
19,84,30
19,84,31
19,84,32
19,84,33
19,85,27
19,85,28
19,85,29
19,85,30
19,85,31
19,85,32
19,85,33
19,85,34
19,85,35
19,86,27
19,86,28
19,86,29
19,86,30
19,86,31
19,86,32
19,86,33
19,86,34
19,86,35
19,86,36
19,86,37
19,86,38
19,86,39
19,87,28
19,87,29
19,87,30
19,87,31
19,87,32
19,87,33
19,87,34
19,87,35
19,87,36
19,87,37
19,87,38
19,87,39
19,88,29
19,88,30
19,88,31
19,88,32
19,88,33
19,88,34
19,88,35
19,88,36
19,88,37
19,88,38
19,88,39
19,89,31
19,89,32
19,89,33
19,89,34
19,89,35
19,89,36
19,89,37
19,89,38
19,89,39
19,90,34
20,22,20
20,22,21
20,23,18
20,23,19
20,23,20
20,23,21
20,23,22
20,23,23
20,24,17
20,24,18
20,24,19
20,24,20
20,24,21
20,24,22
20,24,23
20,24,52
20,24,53
20,24,54
20,25,16
20,25,17
20,25,18
20,25,19
20,25,20
20,25,21
20,25,22
20,25,23
20,25,52
20,25,53
20,25,54
20,25,55
20,25,56
20,26,15
20,26,16
20,26,17
20,26,18
20,26,19
20,26,20
20,26,21
20,26,22
20,26,23
20,26,53
20,26,54
20,26,55
20,26,56
20,26,57
20,27,14
20,27,15
20,27,16
20,27,17
20,27,18
20,27,19
20,27,20
20,27,21
20,27,53
20,27,54
20,27,55
20,27,56
20,27,57
20,27,58
20,27,59
20,28,14
20,28,15
20,28,16
20,28,17
20,28,18
20,28,19
20,28,20
20,28,53
20,28,54
20,28,55
20,28,56
20,28,57
20,28,58
20,28,59
20,28,60
20,29,14
20,29,15
20,29,16
20,29,17
20,29,18
20,29,19
20,29,54
20,29,55
20,29,56
20,29,57
20,29,58
20,29,59
20,29,60
20,29,61
20,30,14
20,30,15
20,30,16
20,30,17
20,30,18
20,30,19
20,30,53
20,30,54
20,30,55
20,30,56
20,30,57
20,30,59
20,30,60
20,30,61
20,30,62
20,31,13
20,31,14
20,31,15
20,31,16
20,31,17
20,31,18
20,31,51
20,31,52
20,31,53
20,31,54
20,31,55
20,31,56
20,31,60
20,31,61
20,31,62
20,31,63
20,32,13
20,32,14
20,32,15
20,32,16
20,32,17
20,32,18
20,32,50
20,32,51
20,32,52
20,32,53
20,32,54
20,32,55
20,33,13
20,33,14
20,33,15
20,33,16
20,33,17
20,33,50
20,33,51
20,33,52
20,33,53
20,33,54
20,34,13
20,34,14
20,34,15
20,34,16
20,34,17
20,34,51
20,34,52
20,34,53
20,34,54
20,35,14
20,35,15
20,35,16
20,36,15
20,36,16
20,37,15
20,37,16
20,38,10
20,38,15
20,39,9
20,39,10
20,39,11
20,40,9
20,40,10
20,40,11
20,40,12
20,41,10
20,41,11
20,41,12
20,42,10
20,42,11
20,42,12
20,66,17
20,66,18
20,67,16
20,67,17
20,67,18
20,67,19
20,68,17
20,68,18
20,68,19
20,68,20
20,69,17
20,69,18
20,69,19
20,69,20
20,69,21
20,70,17
20,70,18
20,70,19
20,70,20
20,70,21
20,71,18
20,71,19
20,71,20
20,71,21
20,72,19
20,72,20
20,76,29
20,76,30
20,76,31
20,76,32
20,77,27
20,77,28
20,77,29
20,77,30
20,77,31
20,77,32
20,78,26
20,78,27
20,78,28
20,78,29
20,78,30
20,78,31
20,78,32
20,79,26
20,79,27
20,79,28
20,79,29
20,79,30
20,79,31
20,79,32
20,80,26
20,80,27
20,80,28
20,80,29
20,80,30
20,80,31
20,80,32
20,81,26
20,81,27
20,81,28
20,81,29
20,81,30
20,81,31
20,81,32
20,82,26
20,82,27
20,82,28
20,82,29
20,82,30
20,82,31
20,82,32
20,83,26
20,83,27
20,83,28
20,83,29
20,83,30
20,83,31
20,83,32
20,84,26
20,84,27
20,84,28
20,84,29
20,84,30
20,84,31
20,84,32
20,84,33
20,85,26
20,85,27
20,85,28
20,85,29
20,85,30
20,85,31
20,85,32
20,85,33
20,85,34
20,85,35
20,86,26
20,86,27
20,86,28
20,86,29
20,86,30
20,86,31
20,86,32
20,86,33
20,86,34
20,86,35
20,86,36
20,86,37
20,86,38
20,87,27
20,87,28
20,87,29
20,87,30
20,87,31
20,87,32
20,87,33
20,87,34
20,87,35
20,87,36
20,87,37
20,87,38
20,87,39
20,88,27
20,88,28
20,88,29
20,88,30
20,88,31
20,88,32
20,88,33
20,88,34
20,88,35
20,88,36
20,88,37
20,88,38
20,88,39
20,89,28
20,89,29
20,89,30
20,89,31
20,89,32
20,89,33
20,89,34
20,89,35
20,89,36
20,89,37
20,89,38
20,89,39
20,89,40
20,90,29
20,90,30
20,90,31
20,90,32
20,90,33
20,90,34
20,90,35
20,90,36
20,90,37
20,90,38
20,90,39
20,90,40
20,91,31
20,91,32
20,91,33
20,91,34
20,91,35
20,91,36
20,91,37
20,92,34
20,92,35
20,92,36
20,92,37
21,22,17
21,22,18
21,22,19
21,22,20
21,22,21
21,22,22
21,22,54
21,23,16
21,23,17
21,23,18
21,23,19
21,23,20
21,23,21
21,23,22
21,23,54
21,23,55
21,24,15
21,24,16
21,24,17
21,24,18
21,24,19
21,24,20
21,24,21
21,24,22
21,24,23
21,24,54
21,24,55
21,25,15
21,25,16
21,25,17
21,25,18
21,25,19
21,25,20
21,25,21
21,25,22
21,25,23
21,25,54
21,25,55
21,25,56
21,26,14
21,26,15
21,26,16
21,26,17
21,26,18
21,26,19
21,26,20
21,26,21
21,26,54
21,26,55
21,26,56
21,26,57
21,26,58
21,26,59
21,27,14
21,27,15
21,27,16
21,27,17
21,27,18
21,27,19
21,27,20
21,27,56
21,27,57
21,27,58
21,27,59
21,28,13
21,28,14
21,28,15
21,28,16
21,28,17
21,28,18
21,28,19
21,28,20
21,28,57
21,28,58
21,28,59
21,28,60
21,28,61
21,29,13
21,29,14
21,29,15
21,29,16
21,29,17
21,29,18
21,29,19
21,29,61
21,29,62
21,30,13
21,30,14
21,30,15
21,30,16
21,30,17
21,30,18
21,30,19
21,30,61
21,31,13
21,31,14
21,31,15
21,31,16
21,31,17
21,31,18
21,31,52
21,31,53
21,31,54
21,32,13
21,32,14
21,32,15
21,32,16
21,32,17
21,32,18
21,32,51
21,32,52
21,32,53
21,32,54
21,33,13
21,33,14
21,33,15
21,33,16
21,33,17
21,33,51
21,33,52
21,33,53
21,33,54
21,34,13
21,34,14
21,34,15
21,34,16
21,34,17
21,34,51
21,34,52
21,34,53
21,35,14
21,35,15
21,35,16
21,36,15
21,36,16
21,39,9
21,39,10
21,40,8
21,40,9
21,40,10
21,41,9
21,41,10
21,41,11
21,42,9
21,42,10
21,42,11
21,43,10
21,63,32
21,63,33
21,64,31
21,64,32
21,65,30
21,65,31
21,65,32
21,69,17
21,69,18
21,69,19
21,69,20
21,69,21
21,70,18
21,70,19
21,70,20
21,70,21
21,71,18
21,71,19
21,71,20
21,71,21
21,72,19
21,72,20
21,75,30
21,76,28
21,76,29
21,76,30
21,76,31
21,76,32
21,77,27
21,77,28
21,77,29
21,77,30
21,77,31
21,77,32
21,78,26
21,78,27
